open,high,low,close,volume,datetime,symbol,SMA_10,SMA_20,SMA_50,%Year,%6Month,%3Month,%1Month,$Volume,adr_percent,atr,str_dev,lower_band,upper_band,lower_channel,upper_channel,sector,industry,%Year_rank,%6Month_rank,%3Month_rank,%1Month_rank,composite_score,sector_rank
7.35,7.93,7.35,7.56,1240382.0,2026-05-22,NMAX,7.135,6.634,6.4898,-64.84,1.2,34.04,21.35,9923056.0,7.08,0.4488200000000001,0.5738457522438771,5.486308495512246,7.781691504487755,5.96077,7.307230000000001,Industrials,Broadcasting,16.0,6.0,5.0,2.0,7.25,134.0
6.03,6.71,6.02,6.45,609238.0,2026-05-22,NKLR,5.844,5.994,5.542,-39.44,51.41,34.38,-11.16,3655428.0,9.24,0.5271699999999999,0.3525008398645958,5.288998320270808,6.699001679729191,5.203245,6.784755,Industrials,Metal Fabrications,28.0,13.0,4.0,32.0,19.25,279.0
214.6,216.79,211.07,216.17,2115981.0,2026-05-22,NET,203.686,212.1715,208.0516,33.45,12.95,31.96,4.39,452819934.0,5.24,10.739685,18.851624605406084,174.46825078918783,249.87474921081213,196.0619725,228.2810275,Technology,Computer Software: Prepackaged Software,19.0,34.0,29.0,73.0,38.75,223.0
9.11,9.36,9.07,9.23,779058.0,2026-05-22,NEO,8.672,8.842,8.344,24.39,-12.92,-4.35,11.34,7011522.0,6.27,0.531995,0.3532644752501013,8.135471049499799,9.548528950500202,8.044007500000001,9.6399925,Health Care,Precision Instruments,2.0,2.0,2.0,2.0,2.0,13.0
219.26,221.9199,210.7301,214.77,10606677.0,2026-05-22,NBIS,207.151,186.814,153.2186,442.35,153.75,109.37,45.94,2291042232.0,9.42,16.79427,27.680044379337367,131.45391124132527,242.1740887586747,161.622595,212.005405,Technology,Computer Software: Programming Data Processing,2.0,3.0,3.0,4.0,3.0,15.0
19.07,19.985,18.89,19.88,4619878.0,2026-05-22,NAVN,18.634,18.287,14.8086,,39.7,110.04,27.44,87777682.0,5.93,1.039495,0.7314736387665823,16.824052722466835,19.749947277533163,16.7277575,19.8462425,Technology,Computer Software: Prepackaged Software,144.0,16.0,6.0,25.0,47.75,258.0
97.856,99.4955,88.5,99.16,4225094.0,2026-05-22,MXL,93.837,86.5665,48.5606,767.54,659.85,443.34,64.39,397158836.0,13.3,10.393405,12.983926611898116,60.59864677620377,112.53435322379624,70.9763925,102.1566075,Technology,Semiconductors,4.0,3.0,1.0,3.0,2.75,13.0
756.815,780.1999,747.2,751.0,36002915.0,2026-05-22,MU,745.835,680.624,525.729,680.83,272.95,79.66,51.19,27506227060.0,6.86,44.5848,99.84203277915346,480.93993444169314,880.3080655583069,613.7468,747.5012,Technology,Semiconductors,5.0,9.0,24.0,13.0,12.75,90.0
387.39,390.0,372.0501,385.98,970670.0,2026-05-22,MTSI,374.129,340.8825,284.7232,214.47,148.39,55.46,34.19,369825270.0,5.44,17.969925,43.13097102827747,254.62055794344505,427.1444420565549,313.9276125,367.8373875,Technology,Semiconductors,32.0,34.0,34.0,26.0,31.5,186.0
212.54,217.91,210.6925,215.04,215217.0,2026-05-22,MTRN,206.843,198.346,173.4924,177.76,89.33,38.67,15.68,46056438.0,4.94,9.32619,11.76551177673304,174.81497644653393,221.87702355346607,184.356715,212.335285,Industrials,Industrial Specialties,1.0,3.0,3.0,2.0,2.25,22.0
194.72,198.395,192.22,196.33,19823206.0,2026-05-22,MRVL,181.163,172.8535,139.5562,203.96,156.04,150.45,19.49,3865525170.0,6.08,10.084615,11.845444727382011,149.16261054523596,196.54438945476403,157.7265775,187.9804225,Technology,Semiconductors,33.0,31.0,13.0,43.0,30.0,177.0
4.48,4.52,4.3413,4.4,2235693.0,2026-05-22,MRVI,4.356,4.156,3.5724,99.1,28.65,41.03,23.94,8942772.0,5.97,0.24194,0.3997420220723909,3.356515955855218,4.955484044144781,3.79309,4.51891,Health Care,Biotechnology: Pharmaceutical Preparations,87.0,72.0,33.0,13.0,51.25,277.0
97.81,98.75,96.06,98.55,363072.0,2026-05-22,MRCY,94.3665,88.7952,82.817,103.87,49.05,11.03,26.36,35217984.0,5.04,4.268405,7.481575874492496,73.83204825101501,103.75835174898498,82.39259249999999,95.1978075,Technology,Electrical Products,16.0,17.0,17.0,7.0,14.25,102.0
1579.62,1596.745,1560.0,1589.81,476701.0,2026-05-22,MPWR,1563.388,1575.718,1386.4308,134.67,85.47,30.99,-2.59,752234178.0,4.19,63.93959500000001,52.306119859305966,1471.105760281388,1680.330239718612,1479.8086075,1671.6273925,Technology,Semiconductors,46.0,57.0,54.0,67.0,56.0,299.0
63.06,65.5951,62.9156,64.46,6847760.0,2026-05-22,MP,60.694,63.6745,59.211,228.88,13.73,10.3,6.14,438256640.0,7.12,4.40088,4.552246958197807,54.57000608360439,72.77899391639562,57.07318,70.27582,Basic Materials,Metal Mining,5.0,21.0,6.0,8.0,10.0,27.0
3.32,3.465,3.32,3.38,4608165.0,2026-05-22,MNKD,3.2,3.1435,2.8086,-16.95,-31.99,-38.99,25.19,13824495.0,6.99,0.219995,0.2715312330585601,2.60043753388288,3.68656246611712,2.8135075,3.4734925,Health Care,Biotechnology: Pharmaceutical Preparations,197.0,216.0,227.0,17.0,164.25,468.0
30.47,30.56,29.66,29.85,786960.0,2026-05-22,MLYS,28.193,28.348,27.3256,88.45,-28.71,-0.37,8.51,23608800.0,6.1,1.6669900000000002,1.6426345975456311,25.06273080490873,31.633269195091263,25.847515,30.848485,Health Care,Biotechnology: Pharmaceutical Preparations,95.0,208.0,106.0,60.0,117.25,397.0
18.5,18.75,18.0,18.19,653756.0,2026-05-22,MLTX,17.753,17.439,17.4452,-52.34,39.92,-0.05,5.88,11767608.0,6.16,1.044675,0.8532655537790855,15.73246889244183,19.14553110755817,15.8719875,19.0060125,Health Care,Biotechnology: Pharmaceutical Preparations,220.0,57.0,117.0,59.0,113.25,391.0
315.48,322.0,311.7525,320.62,835816.0,2026-05-22,MKSI,309.42,299.8665,270.541,275.92,131.51,27.53,14.11,264953672.0,4.89,14.08562,16.758641847684167,266.3492163046316,333.3837836953683,278.73807,320.99492999999995,Industrials,Industrial Machinery/Components,12.0,9.0,29.0,33.0,20.75,293.0
15.5,16.23,15.5,16.03,1649669.0,2026-05-22,MITK,14.623,14.712,14.371,74.05,84.25,24.46,12.18,26394704.0,6.16,0.8705850000000002,0.7255386383848043,13.260922723230392,16.16307727676961,13.4061225,16.0178775,Technology,Computer peripheral equipment,1.0,1.0,5.0,6.0,3.25,17.0
10.79,11.57,10.62,11.24,618244.0,2026-05-22,MEI,10.915,9.8505,7.7632,44.1,70.82,28.6,33.97,6800684.0,11.3,1.070395,1.4361772174770062,6.978145565045988,12.722854434954012,8.2449075,11.4560925,Technology,Electrical Products,20.0,14.0,13.0,4.0,12.75,90.0
23.41,25.52,23.27,25.45,763813.0,2026-05-22,MEC,24.701,24.2255,21.1922,61.48,71.5,17.39,15.89,18331512.0,7.26,1.670925,1.7808350347667543,20.66382993046649,27.78717006953351,21.7191125,26.7318875,Industrials,Industrial Specialties,7.0,4.0,5.0,4.0,5.0,83.0
318.05,330.99,318.05,326.13,1264180.0,2026-05-22,MDB,318.192,294.8435,269.6612,73.06,-0.9,4.36,28.61,410858500.0,4.95,14.27901,27.941378158943177,238.96074368211364,350.72625631788634,273.424985,316.262015,Technology,Computer Software: Prepackaged Software,11.0,46.0,81.0,21.0,39.75,227.0
41.5,43.66,40.94,43.11,1024842.0,2026-05-22,MDA,39.722,35.895,32.7882,,,,33.67,43043364.0,6.27,2.1552800000000003,4.467328767372005,26.96034246525599,44.829657534744015,32.66208,39.12792,Consumer Discretionary,Electronic Components,15.0,15.0,15.0,3.0,12.0,378.0
6.33,6.39,6.12,6.12,301798.0,2026-05-22,MBI,6.081,6.0135,5.944,38.78,-17.41,0.82,0.66,1810788.0,5.19,0.3020049999999999,0.1969310592701289,5.619637881459742,6.407362118540258,5.5604925,6.4665075,Finance,Property-Casualty Insurers,6.0,56.0,26.0,14.0,25.5,258.0
13.57,14.11,13.41,13.81,40169120.0,2026-05-22,MARA,12.988,12.556,10.8249,-7.07,34.86,71.55,18.64,562367680.0,7.19,0.8598099999999999,0.8490576820031467,10.857884635993706,14.254115364006292,11.266285,13.845714999999998,Technology,EDP Services,37.0,17.0,9.0,21.0,21.0,133.0
14.71,14.94,14.3083,14.81,315229.0,2026-05-22,MAMA,14.622,14.22,14.7405,82.84,45.62,-14.79,2.42,4728435.0,4.76,0.658605,0.6909032988929011,12.838193402214198,15.601806597785805,13.2320925,15.2079075,Consumer Staples,Specialty Foods,1.0,1.0,5.0,2.0,2.25,9.0
35.4,38.34,35.23,38.26,14812325.0,2026-05-22,LUNR,34.464,30.348,25.5808,212.58,375.28,102.43,49.86,548056025.0,11.65,3.336785,4.754557481207465,20.83888503758507,39.857114962414926,25.3428225,35.3531775,Industrials,Industrial Machinery/Components,20.0,2.0,7.0,6.0,8.75,162.0
142.4,145.365,138.0033,143.22,1751918.0,2026-05-22,LSCC,130.409,126.3005,112.2338,209.2,124.03,45.61,16.63,248772356.0,5.21,6.337155,7.997276164583877,110.30594767083224,142.29505232916776,116.7947675,135.8062325,Technology,Semiconductors,34.0,45.0,39.0,42.0,40.0,228.0
305.725,309.98,303.18,305.35,7859187.0,2026-05-22,LRCX,292.181,282.2265,257.6076,263.51,118.75,25.02,14.03,2412770409.0,4.35,11.87575,18.560371557931013,245.105756884138,319.347243115862,264.412875,300.040125,Technology,Industrial Machinery/Components,13.0,11.0,30.0,24.0,19.5,127.0
61.74,62.29,60.79,60.98,974166.0,2026-05-22,LQDA,59.406,50.2835,42.5902,330.19,113.52,81.65,63.44,60398292.0,6.76,3.11937,9.996138346486914,30.29122330702617,70.27577669297382,45.604445,54.962555,Health Care,Biotechnology: Pharmaceutical Preparations,28.0,18.0,3.0,2.0,12.75,119.0
14.76,17.43,14.76,16.95,7850131.0,2026-05-22,LPTH,13.348,12.9268,12.6031,562.11,174.27,41.37,5.34,125602096.0,11.43,1.380155,1.2636020723979884,10.399595855204025,15.454004144795976,10.8565675,14.9970325,Technology,Semiconductors,7.0,32.0,49.0,62.0,37.5,216.0
45.57,46.9,44.6854,46.46,892107.0,2026-05-22,LPG,42.861,40.6285,36.3968,140.35,96.03,36.09,26.87,41036922.0,4.18,1.6822199999999998,3.256411125925723,34.11567774814856,47.14132225185145,38.10517,43.15183,Consumer Discretionary,Marine Transportation,5.0,1.0,1.0,2.0,2.25,43.0
13.56,14.98,13.56,14.95,11246020.0,2026-05-22,LION,12.827,12.6305,11.2796,124.14,119.53,81.87,30.8,157444280.0,4.11,0.51,0.592962899345369,11.444574201309262,13.816425798690736,11.8655,13.3955,Consumer Discretionary,Movies/Entertainment,1.0,1.0,2.0,1.0,1.25,12.0
20.09,20.6,19.85,20.57,488944.0,2026-05-22,LIND,19.307,19.371,18.7364,94.79,78.71,0.1,11.92,9778880.0,6.03,1.111405,1.156646240782217,17.057707518435564,21.68429248156444,17.7038925,21.0381075,Consumer Discretionary,Transportation Services,2.0,3.0,9.0,5.0,4.75,137.0
223.46,229.585,221.87,229.33,368252.0,2026-05-22,LGND,218.251,222.1005,216.4605,128.9,15.22,21.34,-0.84,83224952.0,4.37,9.40966,7.801588552809748,206.4973228943805,237.7036771056195,207.98601,236.21499,Health Care,Biotechnology: Pharmaceutical Preparations,73.0,108.0,49.0,117.0,86.75,351.0
446.34,461.35,444.03,460.48,298820.0,2026-05-22,LFUS,449.909,437.2165,391.9638,122.03,96.0,24.93,13.1,135365460.0,4.42,18.918625,24.69975778168081,387.8169844366384,486.6160155633616,408.8385625,465.5944375,Energy,Electrical Products,13.0,12.0,14.0,10.0,12.25,58.0
27.5,30.1,27.1944,29.37,2049729.0,2026-05-22,LEGN,28.047,27.0075,22.5866,3.82,6.68,50.62,22.89,59442141.0,7.6,1.95774,2.0729558732959656,22.86158825340807,31.15341174659193,24.07089,29.94411,Health Care,Biotechnology: Pharmaceutical Preparations,177.0,130.0,29.0,25.0,90.25,356.0
75.91,78.83,75.24,78.63,418779.0,2026-05-22,LB,72.713,69.598,69.6324,3.27,31.62,19.14,15.14,32245983.0,4.89,3.27898,4.477877316671203,60.64224536665759,78.55375463334241,64.67953,74.51647,Energy,Oil & Gas Production,68.0,55.0,27.0,10.0,40.0,104.0
77.36,79.45,75.49,78.545,889813.0,2026-05-22,LASR,76.4195,73.4238,69.3427,402.53,174.11,36.27,3.64,68515601.0,8.6,6.06215,6.033902654998951,61.3559946900021,85.49160530999791,64.330575,82.517025,Technology,Semiconductors,11.0,24.0,45.0,58.0,34.5,199.0
14.0,14.25,14.0,14.2,727175.0,2026-05-22,KYIV,13.866,13.1775,11.823,17.36,23.26,21.47,21.16,10180450.0,4.3,0.55185,0.9000986788008292,11.37730264239834,14.97769735760166,12.349725,14.005275,Telecommunications,Telecommunications Equipment,29.0,27.0,22.0,6.0,21.0,34.0
11.12,11.52,11.01,11.25,2488755.0,2026-05-22,KURA,10.013,9.583,9.0686,102.7,2.46,34.25,21.49,27376305.0,6.03,0.5635450000000001,0.7826009267349215,8.017798146530158,11.148201853469844,8.7376825,10.4283175,Health Care,Biotechnology: Pharmaceutical Preparations,86.0,141.0,40.0,21.0,72.0,319.0
4.925,5.29,4.89,5.14,7794180.0,2026-05-22,KOPN,4.981,4.7915,3.46,283.58,132.58,137.96,38.92,38970900.0,14.35,0.6220950000000001,0.4322070044976823,3.927085991004636,5.655914008995365,3.8583575,5.7246425,Technology,Semiconductors,23.0,42.0,17.0,22.0,26.0,157.0
70.67,71.19,69.28,70.12,2734193.0,2026-05-22,KNX,67.602,65.5625,61.8236,60.16,68.23,16.42,7.55,191393510.0,4.16,2.629395,3.674724300435517,58.213051399128965,72.91194860087103,61.6184075,69.5065925,Industrials,Trucking Freight/Courier Services,6.0,8.0,9.0,7.0,7.5,138.0
102.09,105.85,101.23,104.4,551413.0,2026-05-22,KLIC,101.319,96.4905,82.3837,222.02,167.49,46.63,19.03,57346952.0,5.2,4.8805700000000005,7.496886002657456,81.49672799468509,111.4842720053149,89.169645,103.811355,Technology,Semiconductors,30.0,22.0,38.0,40.0,32.5,192.0
4.655,5.03,4.57,4.81,40109691.0,2026-05-22,KEEL,4.393,3.943,3.0288,390.02,85.0,118.64,46.2,200548455.0,10.82,0.403,0.6311568326243686,2.680686334751263,5.205313665248737,3.3385,4.5475,Finance,Finance: Consumer Services,6.0,7.0,2.0,5.0,5.0,41.0
10.47,11.25,10.42,10.92,36013418.0,2026-05-22,JOBY,10.469,10.022,9.3186,23.25,-16.26,12.35,28.47,396147598.0,7.46,0.71016,0.7899873416705828,8.442025316658835,11.601974683341163,8.956760000000001,11.08724,Industrials,Aerospace,2.0,16.0,1.0,1.0,5.0,83.0
5.09,5.11,4.95,5.05,23701943.0,2026-05-22,JBLU,4.765,4.8438,4.8007,-3.26,23.77,-11.87,-4.17,118509715.0,6.57,0.30652,0.2010425131788248,4.44171497364235,5.24588502635765,4.38402,5.30358,Consumer Discretionary,Air Freight/Delivery Services,13.0,6.0,10.0,14.0,10.75,337.0
57.935,58.815,55.555,56.83,36358440.0,2026-05-22,IREN,54.693,53.19,46.4266,541.42,30.73,25.04,12.22,2072431080.0,9.44,4.81955,5.608995594484707,41.97200881103058,64.40799118896942,45.960675,60.419325,Technology,EDP Services,1.0,16.0,24.0,31.0,18.0,119.0
46.2,48.94,46.2,48.84,2247350.0,2026-05-22,IRDM,44.229,41.9525,36.5838,90.19,208.33,104.27,25.36,107872800.0,5.63,2.288945,3.0782186834525924,35.79606263309481,48.10893736690519,38.5190825,45.3859175,Telecommunications,Telecommunications Equipment,17.0,5.0,3.0,8.0,8.25,19.0
36.94,38.47,36.66,37.62,260941.0,2026-05-22,IPX,37.1775,36.3358,31.629,64.78,31.63,-16.92,27.83,9915758.0,6.45,2.254665,3.6017566163866146,29.13228676722677,43.539313232773225,32.9538025,39.7177975,Basic Materials,Other Metals and Minerals,4.0,5.0,4.0,1.0,3.5,8.0
121.75,122.56,117.7901,119.0,498550.0,2026-05-22,IPGP,111.77,110.486,116.1234,78.2,64.23,-9.64,-4.46,59826000.0,5.61,5.850325,9.101087500085184,92.28382499982963,128.68817500017036,101.7105125,119.2614875,Technology,Semiconductors,55.0,61.0,75.0,71.0,65.5,340.0
3.7,4.2,3.69,4.11,23101121.0,2026-05-22,IOVA,3.609,3.6165,3.6248,134.86,88.53,8.73,19.48,92404484.0,7.31,0.2554999999999999,0.2368716063498259,3.142756787300348,4.090243212699652,3.23325,3.99975,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),26.0,13.0,17.0,11.0,16.75,142.0
58.0,65.8,58.0,63.64,52650118.0,2026-05-22,IONQ,55.219,51.4415,41.4758,33.81,55.22,101.27,49.07,3264307316.0,9.91,4.840204999999999,5.910678360747684,39.62014327850463,63.26285672149537,44.1811925,58.7018075,Technology,EDP Services,20.0,13.0,8.0,9.0,12.5,87.0
30.74,31.6,29.96,30.05,425092.0,2026-05-22,INVX,29.444,28.3885,26.6718,114.49,37.34,3.98,7.71,13177852.0,4.09,1.133385,1.6066810347322091,25.175137930535584,31.601862069464417,26.6884225,30.0885775,Consumer Discretionary,Oil and Gas Field Machinery,5.0,9.0,5.0,4.0,5.75,177.0
120.34,122.78,118.09,119.84,82663024.0,2026-05-22,INTC,116.037,110.733,77.8996,488.32,256.45,159.84,45.19,9919562880.0,7.49,7.91999,11.73332505482202,87.26634989035597,134.19965010964404,98.853015,122.612985,Technology,Semiconductors,9.0,13.0,8.0,12.0,10.5,74.0
99.01,101.5,93.84,95.48,1700829.0,2026-05-22,INOD,93.845,73.938,54.7002,142.7,82.67,116.02,125.51,166681242.0,11.48,8.616955,25.47124893100577,22.99550213798846,124.88049786201154,61.0125675,86.8634325,Technology,EDP Services,4.0,6.0,3.0,2.0,3.75,21.0
15.9,18.2,15.71,16.35,65623640.0,2026-05-22,INFQ,13.173,12.7855,12.2604,,23.58,35.91,23.21,1115601880.0,10.73,1.32246,1.3542971570056683,10.076905685988663,15.494094314011338,10.80181,14.76919,Technology,EDP Services,94.0,28.0,26.0,24.0,43.0,241.0
4.2,5.14,4.2,4.81,14025469.0,2026-05-22,INDI,4.241,4.3165,3.5606,68.77,45.32,36.26,31.42,70127345.0,8.71,0.35574,0.3012653140898998,3.7139693718202,4.919030628179799,3.78289,4.85011,Technology,Semiconductors,61.0,68.0,58.0,34.0,55.25,292.0
34.17,34.95,33.59,34.15,1685458.0,2026-05-22,IMVT,30.514,29.1462,27.1221,142.2,49.85,24.68,19.49,57305572.0,6.46,1.841875,2.8914069034950214,23.36338619300996,34.92901380699004,26.3833875,31.9090125,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),22.0,20.0,11.0,7.0,15.0,128.0
11.09,11.86,11.09,11.62,461705.0,2026-05-22,IMTX,11.05,11.136,10.657,126.07,15.05,13.59,2.38,5078755.0,5.42,0.586285,0.2999192873881128,10.536161425223774,11.735838574776224,10.2565725,12.0154275,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),25.0,46.0,21.0,31.0,30.75,214.0
5.99,6.89,5.29,5.39,10177181.0,2026-05-22,IMRX,5.147,5.2058,5.3103,199.44,-22.89,5.69,-10.76,61063086.0,6.9,0.35318,0.1451430782293314,4.915513843541337,5.496086156458663,4.67603,5.73557,Health Care,Biotechnology: Pharmaceutical Preparations,42.0,199.0,89.0,189.0,129.75,416.0
38.52,39.72,37.5,39.12,3894425.0,2026-05-22,IMAX,34.381,35.2,36.5846,40.57,10.51,6.22,7.33,151882575.0,4.13,1.429,1.6576140113206257,31.88477197735876,38.51522802264125,33.0565,37.343500000000006,Consumer Discretionary,Industrial Machinery/Components,60.0,89.0,64.0,63.0,69.0,603.0
8.74,8.88,8.535,8.585,438549.0,2026-05-22,ILPT,8.1955,7.9433,6.8197,160.94,70.0,47.76,15.86,3946941.0,5.13,0.39442,0.4083737806677002,7.126552438664599,8.7600475613354,7.351669999999999,8.53493,Real Estate,Real Estate Investment Trusts,2.0,4.0,1.0,5.0,3.0,5.0
144.69,146.49,143.17,144.41,906015.0,2026-05-22,ILMN,143.566,139.4795,131.6084,71.04,21.09,17.5,12.93,131372175.0,4.27,5.763635,6.93348736966268,125.61252526067464,153.34647473932537,130.8340475,148.1249525,Health Care,Medical Specialities,5.0,13.0,14.0,12.0,11.0,106.0
15.11,15.385,14.825,15.1,814609.0,2026-05-22,IART,14.649,13.406,11.2804,18.9,36.65,30.96,42.86,12219135.0,6.39,0.8171250000000001,1.7647644840631087,9.876471031873784,16.935528968126217,12.1803125,14.631687500000002,Health Care,Medical/Dental Instruments,16.0,7.0,5.0,1.0,7.25,74.0
34.1,36.25,34.1,34.92,431494.0,2026-05-22,HZO,33.432,32.012,29.3296,62.34,62.95,22.48,17.5,15102290.0,5.23,1.61633,2.2198236060788648,27.57235278784227,36.45164721215773,29.587505,34.436495,Consumer Discretionary,Auto & Home Supply Stores,1.0,1.0,1.0,1.0,1.0,1.0
4.29,6.24,4.27,5.99,20171479.0,2026-05-22,HYLN,4.14,3.1725,2.3776,250.29,279.11,201.01,211.98,100857395.0,13.23,0.425425,1.1701771121006457,0.8321457757987085,5.512854224201291,2.5343625,3.8106375,Consumer Discretionary,Construction/Ag Equipment/Trucks,1.0,1.0,1.0,1.0,1.0,1.0
104.2,108.5299,101.45,105.9,3307149.0,2026-05-22,HUT,102.991,94.757,74.1844,581.47,213.68,78.92,37.77,347250645.0,8.13,7.468995000000001,13.59664784539106,67.56370430921788,121.95029569078211,83.5535075,105.96049250000002,Finance,Finance: Consumer Services,2.0,1.0,5.0,7.0,3.75,28.0
14.52,14.74,14.235,14.51,4114414.0,2026-05-22,HUN,14.124,14.3,13.4498,30.84,77.82,11.62,6.53,57601796.0,5.34,0.739355,0.5310763648131668,13.237847270373669,15.362152729626334,13.1909675,15.4090325,Industrials,Major Chemicals,24.0,5.0,22.0,8.0,14.75,248.0
305.04,309.21,302.0,307.95,678100.0,2026-05-22,HUM,304.263,275.285,223.4702,35.19,37.91,76.33,43.08,207498600.0,4.82,12.52688,31.79069335844344,211.7036132831132,338.8663867168869,256.49468,294.07532000000003,Health Care,Medical Specialities,9.0,7.0,3.0,2.0,5.25,54.0
